CodProvincia,Provincia,CodMunicipio,Municipio,Poblacion
06,Badajoz,051,Fuenlabrada de los Montes,1961
06,Badajoz,052,Fuente de Cantos,4944
06,Badajoz,053,Fuente del Arco,745
06,Badajoz,054,Fuente del Maestre,6943
06,Badajoz,055,Fuentes de León,2468
06,Badajoz,056,Garbayuela,559
06,Badajoz,057,Garlitos,634
06,Badajoz,058,"Garrovilla, La",2513
06,Badajoz,059,Granja de Torrehermosa,2269
06,Badajoz,060,Guareña,7289
06,Badajoz,061,"Haba, La",1319
06,Badajoz,062,Helechosa de los Montes,727
06,Badajoz,063,Herrera del Duque,3707
06,Badajoz,064,Higuera de la Serena,1025
06,Badajoz,065,Higuera de Llerena,358
06,Badajoz,066,Higuera de Vargas,2083
06,Badajoz,067,Higuera la Real,2461
06,Badajoz,068,Hinojosa del Valle,529
06,Badajoz,069,Hornachos,3812
06,Badajoz,070,Jerez de los Caballeros,9870
06,Badajoz,071,"Lapa, La",294
06,Badajoz,072,Lobón,2869
06,Badajoz,073,Llera,917
06,Badajoz,074,Llerena,5986
06,Badajoz,075,Magacela,573
06,Badajoz,076,Maguilla,1025
06,Badajoz,077,Malcocinado,426
06,Badajoz,078,Malpartida de la Serena,628
06,Badajoz,079,Manchita,765
06,Badajoz,080,Medellín,2349
06,Badajoz,081,Medina de las Torres,1305
06,Badajoz,082,Mengabril,472
06,Badajoz,083,Mérida,58164
06,Badajoz,084,Mirandilla,1362
06,Badajoz,085,Monesterio,4362
06,Badajoz,086,Montemolín,1494
06,Badajoz,087,Monterrubio de la Serena,2650
06,Badajoz,088,Montijo,16205
06,Badajoz,089,"Morera, La",739
06,Badajoz,090,"Nava de Santiago, La",1040
06,Badajoz,091,Navalvillar de Pela,4831
06,Badajoz,092,Nogales,701
06,Badajoz,093,Oliva de la Frontera,5513
06,Badajoz,094,Oliva de Mérida,1842
06,Badajoz,095,Olivenza,12002
06,Badajoz,096,Orellana de la Sierra,280
06,Badajoz,097,Orellana la Vieja,2939
06,Badajoz,098,Palomas,717
06,Badajoz,099,"Parra, La",1389
06,Badajoz,100,Peñalsordo,1121
06,Badajoz,101,Peraleda del Zaucejo,612
06,Badajoz,102,Puebla de Alcocer,1278
06,Badajoz,103,Puebla de la Calzada,6021
06,Badajoz,104,Puebla de la Reina,845
06,Badajoz,105,Puebla del Maestre,780
06,Badajoz,106,Puebla del Prior,531
06,Badajoz,107,Puebla de Obando,1944
06,Badajoz,108,Puebla de Sancho Pérez,2856
06,Badajoz,109,Quintana de la Serena,4973
06,Badajoz,110,Reina,194
06,Badajoz,111,Rena,669
06,Badajoz,112,Retamal de Llerena,497
06,Badajoz,113,Ribera del Fresno,3512
06,Badajoz,114,Risco,154
06,Badajoz,115,"Roca de la Sierra, La",1524
06,Badajoz,116,Salvaleón,1991
06,Badajoz,117,Salvatierra de los Barros,1767
06,Badajoz,118,Sancti-Spíritus,235
06,Badajoz,119,San Pedro de Mérida,872
06,Badajoz,120,Santa Amalia,4297
06,Badajoz,121,Santa Marta,4355
06,Badajoz,122,"Santos de Maimona, Los",8245
06,Badajoz,123,San Vicente de Alcántara,5788
06,Badajoz,124,Segura de León,2066
06,Badajoz,125,Siruela,2124
06,Badajoz,126,Solana de los Barros,2770
06,Badajoz,127,Talarrubias,3650
06,Badajoz,128,Talavera la Real,5603
06,Badajoz,129,Táliga,767
06,Badajoz,130,Tamurejo,249
06,Badajoz,131,Torre de Miguel Sesmero,1274
06,Badajoz,132,Torremayor,1044
06,Badajoz,133,Torremejía,2254
06,Badajoz,134,Trasierra,675
06,Badajoz,135,Trujillanos,1473
06,Badajoz,136,Usagre,1926
06,Badajoz,137,Valdecaballeros,1202
06,Badajoz,138,Valdetorres,1281
06,Badajoz,139,Valencia de las Torres,673
06,Badajoz,140,Valencia del Mombuey,797
06,Badajoz,141,Valencia del Ventoso,2158
06,Badajoz,142,Valverde de Burguillos,309
06,Badajoz,143,Valverde de Leganés,4238
06,Badajoz,144,Valverde de Llerena,676
06,Badajoz,145,Valverde de Mérida,1138
06,Badajoz,146,Valle de la Serena,1399
06,Badajoz,147,Valle de Matamoros,425
06,Badajoz,148,Valle de Santa Ana,1181
06,Badajoz,149,Villafranca de los Barros,13329
06,Badajoz,150,Villagarcía de la Torre,994
06,Badajoz,151,Villagonzalo,1321
06,Badajoz,152,Villalba de los Barros,1614
06,Badajoz,153,Villanueva de la Serena,26071
06,Badajoz,154,Villanueva del Fresno,3617
06,Badajoz,155,Villar del Rey,2355
06,Badajoz,156,Villar de Rena,1438
06,Badajoz,157,Villarta de los Montes,550
06,Badajoz,158,Zafra,16753
06,Badajoz,159,Zahínos,2877
06,Badajoz,160,Zalamea de la Serena,3884
06,Badajoz,161,Zarza-Capilla,382
06,Badajoz,162,"Zarza, La",3645
06,Badajoz,901,Valdelacalzada,2871
06,Badajoz,902,Pueblonuevo del Guadiana,2056
07,"Balears, Illes",001,Alaró,5508
07,"Balears, Illes",002,Alaior,9610
07,"Balears, Illes",003,Alcúdia,19586
07,"Balears, Illes",004,Algaida,5367
07,"Balears, Illes",005,Andratx,12149
07,"Balears, Illes",006,Artà,7629
07,"Balears, Illes",007,Banyalbufar,560
07,"Balears, Illes",008,Binissalem,7795
07,"Balears, Illes",009,Búger,1015
07,"Balears, Illes",010,Bunyola,6276
07,"Balears, Illes",011,Calvià,51114
07,"Balears, Illes",012,Campanet,2590
07,"Balears, Illes",013,Campos,9964
07,"Balears, Illes",014,Capdepera,11421
07,"Balears, Illes",015,Ciutadella de Menorca,29580
07,"Balears, Illes",016,Consell,3861
07,"Balears, Illes",017,Costitx,1159
07,"Balears, Illes",018,Deyá,747
07,"Balears, Illes",019,Escorca,267
07,"Balears, Illes",020,Esporles,4915
07,"Balears, Illes",021,Estellencs,380
07,"Balears, Illes",022,Felanitx,18388
07,"Balears, Illes",023,Ferreries,4670
07,"Balears, Illes",024,Formentera,10757
07,"Balears, Illes",025,Fornalutx,692
07,"Balears, Illes",026,Eivissa,49768
07,"Balears, Illes",027,Inca,30066
07,"Balears, Illes",028,Lloret de Vistalegre,1346
07,"Balears, Illes",029,Lloseta,5674
07,"Balears, Illes",030,Llubí,2294
07,"Balears, Illes",031,Llucmajor,36994
07,"Balears, Illes",032,Maó,28972
07,"Balears, Illes",033,Manacor,40831
07,"Balears, Illes",034,Mancor de la Vall,1330
07,"Balears, Illes",035,Maria de la Salut,2152
07,"Balears, Illes",036,Marratxí,34583
07,"Balears, Illes",037,"Mercadal, Es",5396
07,"Balears, Illes",038,Montuïri,2855
07,"Balears, Illes",039,Muro,6963
07,"Balears, Illes",040,Palma,407648
07,"Balears, Illes",041,Petra,2908
07,"Balears, Illes",042,Pollença,16191
07,"Balears, Illes",043,Porreres,5486
07,"Balears, Illes",044,"Pobla, Sa",12871
07,"Balears, Illes",045,Puigpunyent,1886
07,"Balears, Illes",046,Sant Antoni de Portmany,22446
07,"Balears, Illes",047,Sencelles,3187
07,"Balears, Illes",048,Sant Josep de sa Talaia,24691
07,"Balears, Illes",049,Sant Joan,2047
07,"Balears, Illes",050,Sant Joan de Labritja,5506
07,"Balears, Illes",051,Sant Llorenç des Cardassar,8993
07,"Balears, Illes",052,Sant Lluís,7449
07,"Balears, Illes",053,Santa Eugènia,1702
07,"Balears, Illes",054,Santa Eulalia del Río,34946
07,"Balears, Illes",055,Santa Margalida,11922
07,"Balears, Illes",056,Santa María del Camí,6473
07,"Balears, Illes",057,Santanyí,13384
07,"Balears, Illes",058,Selva,3798
07,"Balears, Illes",059,"Salines, Ses",5227
07,"Balears, Illes",060,Sineu,3763
07,"Balears, Illes",061,Sóller,14150
07,"Balears, Illes",062,Son Servera,12165
07,"Balears, Illes",063,Valldemossa,2027
07,"Balears, Illes",064,"Castell, Es",7962
07,"Balears, Illes",065,Vilafranca de Bonany,2971
07,"Balears, Illes",901,Ariany,877
07,"Balears, Illes",902,"Migjorn Gran, Es",1539
08,Barcelona,001,Abrera,11870
08,Barcelona,002,Aguilar de Segarra,250
08,Barcelona,003,Alella,9610
08,Barcelona,004,Alpens,304
08,Barcelona,005,"Ametlla del Vallès, L'",8190
08,Barcelona,006,Arenys de Mar,15030
08,Barcelona,007,Arenys de Munt,8530
08,Barcelona,008,Argençola,245
08,Barcelona,009,Argentona,11914
08,Barcelona,010,Artés,5566
08,Barcelona,011,Avià,2259
08,Barcelona,012,Avinyó,2328
08,Barcelona,013,Avinyonet del Penedès,1716
08,Barcelona,014,Aiguafreda,2478
08,Barcelona,015,Badalona,220977
08,Barcelona,016,Bagà,2396
08,Barcelona,017,Balenyà,3714
08,Barcelona,018,Balsareny,3492
08,Barcelona,019,Barcelona,1620943
08,Barcelona,020,Begues,6520
08,Barcelona,021,Bellprat,91
08,Barcelona,022,Berga,16845
08,Barcelona,023,Bigues i Riells,8781
08,Barcelona,024,Borredà,594
08,Barcelona,025,"Bruc, El",2029
08,Barcelona,026,"Brull, El",261
08,Barcelona,027,"Cabanyes, Les",947
08,Barcelona,028,Cabrera d'Anoia,1376
08,Barcelona,029,Cabrera de Mar,4532
08,Barcelona,030,Cabrils,7140
08,Barcelona,031,Calaf,3538
08,Barcelona,032,Caldes d'Estrac,2773
08,Barcelona,033,Caldes de Montbui,17271
08,Barcelona,034,Calders,955
08,Barcelona,035,Calella,18529
08,Barcelona,036,Calonge de Segarra,201
08,Barcelona,037,Calldetenes,2441
08,Barcelona,038,Callús,1909
08,Barcelona,039,Campins,496
08,Barcelona,040,Canet de Mar,14183
08,Barcelona,041,Canovelles,16090
08,Barcelona,042,Cànoves i Samalús,2865
08,Barcelona,043,Canyelles,4275
08,Barcelona,044,Capellades,5439
08,Barcelona,045,Capolat,90
08,Barcelona,046,Cardedeu,17427
08,Barcelona,047,Cardona,5064
08,Barcelona,048,Carme,866
08,Barcelona,049,Casserres,1578
08,Barcelona,050,Castellar del Riu,174
08,Barcelona,051,Castellar del Vallès,23363
08,Barcelona,052,Castellar de n'Hug,175
08,Barcelona,053,Castellbell i el Vilar,3641
08,Barcelona,054,Castellbisbal,12407
08,Barcelona,055,Castellcir,668
08,Barcelona,056,Castelldefels,62989
08,Barcelona,057,Castell de l'Areny,73
08,Barcelona,058,Castellet i la Gornal,2252
08,Barcelona,059,Castellfollit del Boix,416
08,Barcelona,060,Castellfollit de Riubregós,184
08,Barcelona,061,Castellgalí,2001
08,Barcelona,062,Castellnou de Bages,1184
08,Barcelona,063,Castellolí,563
08,Barcelona,064,Castellterçol,2407
08,Barcelona,065,Castellví de la Marca,1650
08,Barcelona,066,Castellví de Rosanes,1757
08,Barcelona,067,Centelles,7282
08,Barcelona,068,Cervelló,8660
08,Barcelona,069,Collbató,4287
08,Barcelona,070,Collsuspina,347
08,Barcelona,071,Copons,324
08,Barcelona,072,Corbera de Llobregat,14231
08,Barcelona,073,Cornellà de Llobregat,87458
08,Barcelona,074,Cubelles,14375
08,Barcelona,075,Dosrius,5176
08,Barcelona,076,Esparreguera,21856
08,Barcelona,077,Esplugues de Llobregat,46726
08,Barcelona,078,"Espunyola, L'",255
08,Barcelona,079,"Estany, L'",398
08,Barcelona,080,Fígols,46
08,Barcelona,081,Fogars de Montclús,442
08,Barcelona,082,Fogars de la Selva,1529
08,Barcelona,083,Folgueroles,2230
08,Barcelona,084,Fonollosa,1438
08,Barcelona,085,Font-rubí,1437
08,Barcelona,086,"Franqueses del Vallès, Les",19023
08,Barcelona,087,Gallifa,200
08,Barcelona,088,"Garriga, La",15472
08,Barcelona,089,Gavà,46488
08,Barcelona,090,Gaià,167
08,Barcelona,091,Gelida,7102
08,Barcelona,092,Gironella,5063
08,Barcelona,093,Gisclareny,31
08,Barcelona,094,"Granada, La",2047
08,Barcelona,095,Granera,83
08,Barcelona,096,Granollers,59954
08,Barcelona,097,Gualba,1359
08,Barcelona,098,Sant Salvador de Guardiola,3139
08,Barcelona,099,Guardiola de Berguedà,998
08,Barcelona,100,Gurb,2580
08,Barcelona,101,"Hospitalet de Llobregat, L'",257057
08,Barcelona,102,Igualada,39198
08,Barcelona,103,Jorba,826
08,Barcelona,104,"Llacuna, La",928
08,Barcelona,105,"Llagosta, La",13612
08,Barcelona,106,Llinars del Vallès,9477
08,Barcelona,107,Lliçà d'Amunt,14584
08,Barcelona,108,Lliçà de Vall,6394
08,Barcelona,109,Lluçà,259
08,Barcelona,110,Malgrat de Mar,18504
08,Barcelona,111,Malla,269
08,Barcelona,112,Manlleu,20416
08,Barcelona,113,Manresa,76570
08,Barcelona,114,Martorell,28070
08,Barcelona,115,Martorelles,4927
08,Barcelona,116,"Masies de Roda, Les",760
08,Barcelona,117,"Masies de Voltregà, Les",3144
08,Barcelona,118,"Masnou, El",22550
08,Barcelona,119,Masquefa,8373
08,Barcelona,120,Matadepera,8669
08,Barcelona,121,Mataró,124084
08,Barcelona,122,Mediona,2348
08,Barcelona,123,Molins de Rei,24805
08,Barcelona,124,Mollet del Vallès,52242
08,Barcelona,125,Montcada i Reixac,34689
08,Barcelona,126,Montgat,10859
08,Barcelona,127,Monistrol de Montserrat,2993
08,Barcelona,128,Monistrol de Calders,700
08,Barcelona,129,Muntanyola,600
08,Barcelona,130,Montclar,115
08,Barcelona,131,Montesquiu,921
08,Barcelona,132,Montmajor,473
08,Barcelona,133,Montmaneu,187
08,Barcelona,134,Figaró-Montmany,1103
08,Barcelona,135,Montmeló,8830
08,Barcelona,136,Montornès del Vallès,16192
08,Barcelona,137,Montseny,303
08,Barcelona,138,Moià,5793
08,Barcelona,139,Mura,227
08,Barcelona,140,Navarcles,5973
08,Barcelona,141,Navàs,6145
08,Barcelona,142,"Nou de Berguedà, La",153
08,Barcelona,143,Òdena,3580
08,Barcelona,144,Olvan,892
08,Barcelona,145,Olèrdola,3621
08,Barcelona,146,Olesa de Bonesvalls,1755
08,Barcelona,147,Olesa de Montserrat,23980
08,Barcelona,148,Olivella,3678
08,Barcelona,149,Olost,1188
08,Barcelona,150,Orís,294
08,Barcelona,151,Oristà,566
08,Barcelona,152,Orpí,160
08,Barcelona,153,Òrrius,651
08,Barcelona,154,Pacs del Penedès,879
08,Barcelona,155,Palafolls,9027
08,Barcelona,156,Palau-solità i Plegamans,14484
08,Barcelona,157,Pallejà,11255
08,Barcelona,158,"Papiol, El",4014
08,Barcelona,159,Parets del Vallès,18492
08,Barcelona,160,Perafita,407
08,Barcelona,161,Piera,15009
08,Barcelona,162,"Hostalets de Pierola, Els",2897
08,Barcelona,163,Pineda de Mar,26066
08,Barcelona,164,"Pla del Penedès, El",1198
08,Barcelona,165,"Pobla de Claramunt, La",2258
08,Barcelona,166,"Pobla de Lillet, La",1249
08,Barcelona,167,Polinyà,8106
08,Barcelona,168,Pontons,531
08,Barcelona,169,"Prat de Llobregat, El",63162
08,Barcelona,170,"Prats de Rei, Els",534
08,Barcelona,171,Prats de Lluçanès,2659
08,Barcelona,172,Premià de Mar,28145
08,Barcelona,174,Puigdàlber,535
08,Barcelona,175,Puig-reig,4301
08,Barcelona,176,Pujalt,205
08,Barcelona,177,"Quar, La",62
08,Barcelona,178,Rajadell,543
08,Barcelona,179,Rellinars,735
08,Barcelona,180,Ripollet,37422
08,Barcelona,181,"Roca del Vallès, La",10393
08,Barcelona,182,"Pont de Vilomara i Rocafort, El",3775
08,Barcelona,183,Roda de Ter,6172
08,Barcelona,184,Rubí,74484
08,Barcelona,185,Rubió,227
08,Barcelona,187,Sabadell,207938
08,Barcelona,188,Sagàs,144
08,Barcelona,189,Sant Pere Sallavinera,163
08,Barcelona,190,Saldes,313
08,Barcelona,191,Sallent,6875
08,Barcelona,192,Santpedor,7187
08,Barcelona,193,Sant Iscle de Vallalta,1322
08,Barcelona,194,Sant Adrià de Besòs,34482
08,Barcelona,195,Sant Agustí de Lluçanès,97
08,Barcelona,196,Sant Andreu de la Barca,27306
08,Barcelona,197,Sant Andreu de Llavaneres,10541
08,Barcelona,198,Sant Antoni de Vilamajor,5699
08,Barcelona,199,Sant Bartomeu del Grau,908
08,Barcelona,200,Sant Boi de Llobregat,83070
08,Barcelona,201,Sant Boi de Lluçanès,545
08,Barcelona,202,Sant Celoni,17076
08,Barcelona,203,Sant Cebrià de Vallalta,3337
08,Barcelona,204,Sant Climent de Llobregat,3900
08,Barcelona,205,Sant Cugat del Vallès,84946
08,Barcelona,206,Sant Cugat Sesgarrigues,986
08,Barcelona,207,Sant Esteve de Palautordera,2555
08,Barcelona,208,Sant Esteve Sesrovires,7510
08,Barcelona,209,Sant Fost de Campsentelles,8441
08,Barcelona,210,Sant Feliu de Codines,6105
08,Barcelona,211,Sant Feliu de Llobregat,43671
08,Barcelona,212,Sant Feliu Sasserra,660
08,Barcelona,213,Sant Fruitós de Bages,8227
08,Barcelona,214,Vilassar de Dalt,8865
08,Barcelona,215,Sant Hipòlit de Voltregà,3585
08,Barcelona,216,Sant Jaume de Frontanyà,28
08,Barcelona,217,Sant Joan Despí,32792
08,Barcelona,218,Sant Joan de Vilatorrada,10780
08,Barcelona,219,Vilassar de Mar,19918
08,Barcelona,220,Sant Julià de Vilatorta,3024
08,Barcelona,221,Sant Just Desvern,15874
08,Barcelona,222,Sant Llorenç d'Hortons,2528
08,Barcelona,223,Sant Llorenç Savall,2417
08,Barcelona,224,Sant Martí de Centelles,1098
08,Barcelona,225,Sant Martí d'Albars,106
08,Barcelona,226,Sant Martí de Tous,1173
08,Barcelona,227,Sant Martí Sarroca,3200
08,Barcelona,228,Sant Martí Sesgueioles,373
08,Barcelona,229,Sant Mateu de Bages,643
08,Barcelona,230,Premià de Dalt,10289
08,Barcelona,231,Sant Pere de Ribes,29149
08,Barcelona,232,Sant Pere de Riudebitlles,2372
08,Barcelona,233,Sant Pere de Torelló,2469
08,Barcelona,234,Sant Pere de Vilamajor,4276
08,Barcelona,235,Sant Pol de Mar,5073
08,Barcelona,236,Sant Quintí de Mediona,2146
08,Barcelona,237,Sant Quirze de Besora,2187
08,Barcelona,238,Sant Quirze del Vallès,18994
08,Barcelona,239,Sant Quirze Safaja,648
08,Barcelona,240,Sant Sadurní d'Anoia,12482
08,Barcelona,241,Sant Sadurní d'Osormort,93
08,Barcelona,242,Marganell,308
08,Barcelona,243,Santa Cecília de Voltregà,178
08,Barcelona,244,Santa Coloma de Cervelló,7964
08,Barcelona,245,Santa Coloma de Gramenet,120593
08,Barcelona,246,Santa Eugènia de Berga,2269
08,Barcelona,247,Santa Eulàlia de Riuprimer,1199
08,Barcelona,248,Santa Eulàlia de Ronçana,7009
08,Barcelona,249,Santa Fe del Penedès,384
08,Barcelona,250,Santa Margarida de Montbui,9689
08,Barcelona,251,Santa Margarida i els Monjos,7121
08,Barcelona,252,Barberà del Vallès,32436
08,Barcelona,253,Santa Maria de Besora,157
08,Barcelona,254,Santa Maria de Corcó,2193
08,Barcelona,255,Santa Maria de Merlès,173
08,Barcelona,256,Santa Maria de Martorelles,865
08,Barcelona,257,Santa Maria de Miralles,132
08,Barcelona,258,Santa Maria d'Oló,1048
08,Barcelona,259,Santa Maria de Palautordera,9196
08,Barcelona,260,Santa Perpètua de Mogoda,25606
08,Barcelona,261,Santa Susanna,3338
08,Barcelona,262,Sant Vicenç de Castellet,9314
08,Barcelona,263,Sant Vicenç dels Horts,28084
08,Barcelona,264,Sant Vicenç de Montalt,5878
08,Barcelona,265,Sant Vicenç de Torelló,2029
08,Barcelona,266,Cerdanyola del Vallès,57892
08,Barcelona,267,Sentmenat,8521
08,Barcelona,268,Cercs,1306
08,Barcelona,269,Seva,3436
08,Barcelona,270,Sitges,29039
08,Barcelona,271,Sobremunt,92
08,Barcelona,272,Sora,180
08,Barcelona,273,Subirats,3076
08,Barcelona,274,Súria,6218
08,Barcelona,275,Tavèrnoles,312
08,Barcelona,276,Tagamanent,322
08,Barcelona,277,Talamanca,157
08,Barcelona,278,Taradell,6212
08,Barcelona,279,Terrassa,215678
08,Barcelona,280,Tavertet,137
08,Barcelona,281,Teià,6154
08,Barcelona,282,Tiana,8151
08,Barcelona,283,Tona,8108
08,Barcelona,284,Tordera,16318
08,Barcelona,285,Torelló,13883
08,Barcelona,286,"Torre de Claramunt, La",3863
08,Barcelona,287,Torrelavit,1392
08,Barcelona,288,Torrelles de Foix,2406
08,Barcelona,289,Torrelles de Llobregat,5740
08,Barcelona,290,Ullastrell,1981
08,Barcelona,291,Vacarisses,6231
08,Barcelona,292,Vallbona d'Anoia,1432
08,Barcelona,293,Vallcebre,274
08,Barcelona,294,Vallgorguina,2640
08,Barcelona,295,Vallirana,14549
08,Barcelona,296,Vallromanes,2480
08,Barcelona,297,Veciana,169
08,Barcelona,298,Vic,41191
08,Barcelona,299,Vilada,486
08,Barcelona,300,Viladecavalls,7411
08,Barcelona,301,Viladecans,65188
08,Barcelona,302,Vilanova del Camí,12585
08,Barcelona,303,Vilanova de Sau,328
08,Barcelona,304,Vilobí del Penedès,1106
08,Barcelona,305,Vilafranca del Penedès,39035
08,Barcelona,306,Vilalba Sasserra,703
08,Barcelona,307,Vilanova i la Geltrú,66591
08,Barcelona,308,Viver i Serrateix,178
08,Barcelona,901,Rupit i Pruit,307
08,Barcelona,902,Vilanova del Vallès,5062
08,Barcelona,903,Sant Julià de Cerdanyola,257
08,Barcelona,904,Badia del Vallès,13563
08,Barcelona,905,"Palma de Cervelló, La",3023
09,Burgos,001,Abajas,29
09,Burgos,003,Adrada de Haza,243
09,Burgos,006,Aguas Cándidas,65
09,Burgos,007,Aguilar de Bureba,66
09,Burgos,009,Albillos,218
09,Burgos,010,Alcocero de Mola,32
09,Burgos,011,Alfoz de Bricia,87
09,Burgos,012,Alfoz de Santa Gadea,114
09,Burgos,013,Altable,48
09,Burgos,014,"Altos, Los",199
09,Burgos,016,Ameyugo,100
09,Burgos,017,Anguix,133
09,Burgos,018,Aranda de Duero,33459
09,Burgos,019,Arandilla,177
09,Burgos,020,Arauzo de Miel,368
09,Burgos,021,Arauzo de Salce,70
09,Burgos,022,Arauzo de Torre,90
09,Burgos,023,Arcos,1410
09,Burgos,024,Arenillas de Riopisuerga,189
09,Burgos,025,Arija,156
09,Burgos,026,Arlanzón,439
09,Burgos,027,Arraya de Oca,53
09,Burgos,029,Atapuerca,202
09,Burgos,030,"Ausines, Los",151
09,Burgos,032,Avellanosa de Muñó,119
09,Burgos,033,Bahabón de Esgueva,111
09,Burgos,034,"Balbases, Los",338
09,Burgos,035,Baños de Valdearados,378
09,Burgos,036,Bañuelos de Bureba,33
09,Burgos,037,Barbadillo de Herreros,121
09,Burgos,038,Barbadillo del Mercado,155
09,Burgos,039,Barbadillo del Pez,91
09,Burgos,041,Barrio de Muñó,34
09,Burgos,043,"Barrios de Bureba, Los",215
09,Burgos,044,Barrios de Colina,57
09,Burgos,045,Basconcillos del Tozo,317
09,Burgos,046,Bascuñana,45
09,Burgos,047,Belbimbre,76
09,Burgos,048,Belorado,2082
09,Burgos,050,Berberana,70
09,Burgos,051,Berlangas de Roa,192
09,Burgos,052,Berzosa de Bureba,33
09,Burgos,054,Bozoó,113
09,Burgos,055,Brazacorta,75
09,Burgos,056,Briviesca,7627
09,Burgos,057,Bugedo,193
09,Burgos,058,Buniel,508
09,Burgos,059,Burgos,179906
09,Burgos,060,Busto de Bureba,189
09,Burgos,061,Cabañes de Esgueva,202
