CodProvincia,CodMunicipio,CP,Municipio
29,076,29610,Ojén
29,076,29620,Ojén
29,077,29451,Parauta
29,079,29710,Periana
29,080,29560,Pizarra
29,080,29568,Pizarra
29,080,29569,Pizarra
29,081,29450,Pujerra
29,082,29738,Rincón de la Victoria
29,082,29720,Rincón de la Victoria
29,082,29730,Rincón de la Victoria
29,083,29180,Riogordo
29,084,29394,Ronda
29,084,29400,Ronda
29,084,29430,Ronda
29,084,29471,Ronda
29,085,29714,Salares
29,086,29752,Sayalonga
29,086,29753,Sayalonga
29,087,29715,Sedella
29,087,29719,Sedella
29,088,29328,Sierra de Yeguas
29,088,29329,Sierra de Yeguas
29,089,29327,Teba
29,090,29109,Tolox
29,091,29770,Torrox
29,091,29793,Torrox
29,091,29796,Torrox
29,092,29197,Totalán
29,093,29240,Valle de Abdalajís
29,094,29750,Vélez-Málaga
29,094,29792,Vélez-Málaga
29,094,29790,Vélez-Málaga
29,094,29751,Vélez-Málaga
29,094,29760,Vélez-Málaga
29,094,29740,Vélez-Málaga
29,094,29719,Vélez-Málaga
29,094,29718,Vélez-Málaga
29,094,29700,Vélez-Málaga
29,094,29749,Vélez-Málaga
29,095,29311,Villanueva de Algaidas
29,095,29310,Villanueva de Algaidas
29,096,29312,Villanueva del Rosario
29,097,29315,Villanueva del Trabuco
29,097,29313,Villanueva del Trabuco
29,098,29315,Villanueva de Tapia
29,099,29712,Viñuela
29,099,29713,Viñuela
29,099,29719,Viñuela
29,100,29410,Yunquera
29,901,29620,Torremolinos
29,902,29230,Villanueva de la Concepción
30,001,30626,Abanilla
30,001,30640,Abanilla
30,001,30648,Abanilla
30,001,30649,Abanilla
30,002,30550,Abarán
30,002,30559,Abarán
30,003,30880,Águilas
30,003,30889,Águilas
30,004,30190,Albudeite
30,005,30820,Alcantarilla
30,006,30859,Aledo
30,007,30560,Alguazas
30,007,30561,Alguazas
30,008,30840,Alhama de Murcia
30,009,30600,Archena
30,009,30609,Archena
30,010,30130,Beniel
30,011,30540,Blanca
30,012,30180,Bullas
30,012,30189,Bullas
30,013,30420,Calasparra
30,014,30191,Campos del Río
30,014,30192,Campos del Río
30,015,30195,Caravaca de la Cruz
30,015,30413,Caravaca de la Cruz
30,015,30412,Caravaca de la Cruz
30,015,30400,Caravaca de la Cruz
30,015,30410,Caravaca de la Cruz
30,015,30411,Caravaca de la Cruz
30,016,30398,Cartagena
30,016,30384,Cartagena
30,016,30387,Cartagena
30,016,30390,Cartagena
30,016,30391,Cartagena
30,016,30392,Cartagena
30,016,30393,Cartagena
30,016,30394,Cartagena
30,016,30395,Cartagena
30,016,30383,Cartagena
30,016,30397,Cartagena
30,016,30385,Cartagena
30,016,30399,Cartagena
30,016,30590,Cartagena
30,016,30593,Cartagena
30,016,30594,Cartagena
30,016,30835,Cartagena
30,016,30868,Cartagena
30,016,30396,Cartagena
30,016,30319,Cartagena
30,016,30201,Cartagena
30,016,30202,Cartagena
30,016,30203,Cartagena
30,016,30204,Cartagena
30,016,30205,Cartagena
30,016,30389,Cartagena
30,016,30310,Cartagena
30,016,30382,Cartagena
30,016,30330,Cartagena
30,016,30350,Cartagena
30,016,30380,Cartagena
30,016,30365,Cartagena
30,016,30366,Cartagena
30,016,30367,Cartagena
30,016,30368,Cartagena
30,016,30369,Cartagena
30,016,30381,Cartagena
30,016,30370,Cartagena
30,016,30351,Cartagena
30,016,30300,Cartagena
30,017,30439,Cehegín
30,017,30438,Cehegín
30,017,30430,Cehegín
30,017,30189,Cehegín
30,017,30420,Cehegín
30,018,30562,Ceutí
30,018,30563,Ceutí
30,020,30620,Fortuna
30,020,30629,Fortuna
30,020,30626,Fortuna
30,020,30628,Fortuna
30,021,30320,Fuente Álamo de Murcia
30,021,30332,Fuente Álamo de Murcia
30,021,30333,Fuente Álamo de Murcia
30,021,30334,Fuente Álamo de Murcia
30,021,30335,Fuente Álamo de Murcia
30,021,30338,Fuente Álamo de Murcia
30,022,30520,Jumilla
30,022,30528,Jumilla
30,022,03659,Jumilla
30,022,30529,Jumilla
30,023,30892,Librilla
30,024,30876,Lorca
30,024,30817,Lorca
30,024,32131,Lorca
30,024,30893,Lorca
30,024,30890,Lorca
30,024,30878,Lorca
30,024,30834,Lorca
30,024,30818,Lorca
30,024,30810,Lorca
30,024,30816,Lorca
30,024,30889,Lorca
30,024,30800,Lorca
30,024,30811,Lorca
30,024,30812,Lorca
30,024,30813,Lorca
30,024,30814,Lorca
30,024,30815,Lorca
30,024,30017,Lorca
30,025,30564,Lorquí
30,026,30879,Mazarrón
30,026,30868,Mazarrón
30,026,30878,Mazarrón
30,026,30877,Mazarrón
30,026,30876,Mazarrón
30,026,30870,Mazarrón
30,026,30860,Mazarrón
30,026,30858,Mazarrón
30,026,30335,Mazarrón
30,026,30875,Mazarrón
30,027,30500,Molina de Segura
30,027,30506,Molina de Segura
30,027,30507,Molina de Segura
30,027,30508,Molina de Segura
30,027,30509,Molina de Segura
30,028,30413,Moratalla
30,028,30387,Moratalla
30,028,30442,Moratalla
30,028,30441,Moratalla
30,028,30440,Moratalla
30,028,02438,Moratalla
30,028,30400,Moratalla
30,028,30410,Moratalla
30,028,30411,Moratalla
30,029,30170,Mula
30,029,30178,Mula
30,029,30193,Mula
30,029,30194,Mula
30,030,30164,Murcia
30,030,30580,Murcia
30,030,30579,Murcia
30,030,30331,Murcia
30,030,30169,Murcia
30,030,30168,Murcia
30,030,30167,Murcia
30,030,30588,Murcia
30,030,30165,Murcia
30,030,30750,Murcia
30,030,30163,Murcia
30,030,30162,Murcia
30,030,30161,Murcia
30,030,30166,Murcia
30,030,30832,Murcia
30,030,30883,Murcia
30,030,30850,Murcia
30,030,30837,Murcia
30,030,30836,Murcia
30,030,30835,Murcia
30,030,30590,Murcia
30,030,30833,Murcia
30,030,30589,Murcia
30,030,30831,Murcia
30,030,30830,Murcia
30,030,30826,Murcia
30,030,30179,Murcia
30,030,30592,Murcia
30,030,30160,Murcia
30,030,30834,Murcia
30,030,30100,Murcia
30,030,30158,Murcia
30,030,15201,Murcia
30,030,30000,Murcia
30,030,30001,Murcia
30,030,30002,Murcia
30,030,30003,Murcia
30,030,30004,Murcia
30,030,30005,Murcia
30,030,30006,Murcia
30,030,30007,Murcia
30,030,30008,Murcia
30,030,30009,Murcia
30,030,30010,Murcia
30,030,30570,Murcia
30,030,30150,Murcia
30,030,30157,Murcia
30,030,30156,Murcia
30,030,30155,Murcia
30,030,30154,Murcia
30,030,30153,Murcia
30,030,30011,Murcia
30,030,30151,Murcia
30,030,30012,Murcia
30,030,30139,Murcia
30,030,30120,Murcia
30,030,30110,Murcia
30,030,30108,Murcia
30,030,30107,Murcia
30,030,03010,Murcia
30,030,30152,Murcia
30,031,30611,Ojós
30,032,30176,Pliego
30,032,30196,Pliego
30,033,30890,Puerto Lumbreras
30,033,30891,Puerto Lumbreras
30,034,30610,Ricote
30,035,30370,San Javier
30,035,30379,San Javier
30,035,30380,San Javier
30,035,30592,San Javier
30,035,30720,San Javier
30,035,30729,San Javier
30,035,30730,San Javier
30,035,30739,San Javier
30,036,30740,San Pedro del Pinatar
30,036,30749,San Pedro del Pinatar
30,037,30592,Torre-Pacheco
30,037,30700,Torre-Pacheco
30,037,30708,Torre-Pacheco
30,037,30709,Torre-Pacheco
30,037,30710,Torre-Pacheco
30,037,30739,Torre-Pacheco
30,037,30591,Torre-Pacheco
30,038,30565,"Torres de Cotillas, Las"
30,039,30850,Totana
30,039,30858,Totana
30,039,30859,Totana
30,040,30612,Ulea
30,041,30362,"Unión, La"
30,041,30364,"Unión, La"
30,041,30360,"Unión, La"
30,041,30369,"Unión, La"
30,042,30613,Villanueva del Río Segura
30,043,03657,Yecla
30,043,30510,Yecla
30,901,30140,Santomera
30,901,30148,Santomera
30,901,30149,Santomera
30,901,30629,Santomera
30,902,30710,"Alcázares, Los"
31,001,31280,Abáigar
31,002,31178,Abárzuza/Abartzuza
31,003,31692,Abaurregaina/Abaurrea Alta
31,004,31692,Abaurrepea/Abaurrea Baja
31,005,31264,Aberin
31,005,31292,Aberin
31,006,31523,Ablitas
31,007,31153,Adiós
31,008,31228,Aguilar de Codés
31,009,31460,Aibar/Oibar
31,010,31800,Altsasu/Alsasua
31,011,31241,Allín/Allin
31,011,31290,Allín/Allin
31,012,31262,Allo
31,013,31272,Améscoa Baja
31,014,31280,Ancín/Antzin
31,014,31281,Ancín/Antzin
31,015,31261,Andosilla
31,016,31013,Ansoáin/Antsoain
31,017,31798,Anue
31,018,31154,Añorbe
31,019,31430,Aoiz/Agoitz
31,020,31891,Araitz
31,021,31271,Aranarache/Aranaratxe
31,022,31790,Arantza
31,023,31192,Aranguren
31,024,31754,Arano
31,025,31849,Arakil
31,025,31868,Arakil
31,025,31850,Arakil
31,025,31867,Arakil
31,026,31239,Aras
31,027,31839,Arbizu
31,028,31438,Arce/Artzi
31,028,31439,Arce/Artzi
31,028,31481,Arce/Artzi
31,029,31210,"Arcos, Los"
31,030,31263,Arellano
31,031,31876,Areso
31,032,31513,Arguedas
31,033,31671,Aria
31,034,31671,Aribe
31,035,31228,Armañanzas
31,036,31243,Arróniz
31,037,31840,Arruazu
31,038,31140,Artajona
31,039,31109,Artazu
31,040,31193,Atez
31,040,31867,Atez
31,041,31208,Ayegui/Aiegi
31,041,31240,Ayegui/Aiegi
31,042,31560,Azagra
31,043,31228,Azuelo
31,044,31810,Bakaiku
31,045,31395,Barásoain
31,046,31243,Barbarin
31,047,31229,Bargota
31,048,31523,Barillas
31,049,31866,Basaburua
31,049,31869,Basaburua
31,050,31720,Baztan
31,050,31730,Baztan
31,050,31794,Baztan
31,050,31796,Baztan
31,050,31714,Baztan
31,050,31713,Baztan
31,050,31700,Baztan
31,050,31795,Baztan
31,050,31715,Baztan
31,051,31393,Beire
31,052,31174,Belascoáin
31,053,31252,Berbinzana
31,054,31720,Bertizarana
31,054,31792,Bertizarana
31,054,31793,Bertizarana
31,055,31890,Betelu
31,056,31398,Biurrun-Olcoz
31,057,31540,Buñuel
31,058,31640,Auritz/Burguete
31,059,31412,Burgui/Burgi
31,060,31600,Burlada/Burlata
31,061,31229,"Busto, El"
31,062,31511,Cabanillas
31,063,31227,Cabredo
31,064,31515,Cadreita
31,065,31380,Caparroso
31,065,31381,Caparroso
31,066,31579,Cárcar
31,067,31310,Carcastillo
31,067,31311,Carcastillo
31,068,31520,Cascante
31,069,31312,Cáseda
31,069,31490,Cáseda
31,070,31590,Castejón
31,070,31590,Castejón
31,071,31454,Castillonuevo
31,072,31592,Cintruénigo
31,073,31809,Ziordia
31,074,31131,Cirauqui/Zirauki
31,075,31174,Ciriza/Ziritza
31,076,31174,Cizur
31,076,31190,Cizur
31,077,31591,Corella
31,078,31530,Cortes
31,079,31229,Desojo
31,080,31263,Dicastillo
31,081,31750,Donamaria
31,082,31760,Etxalar
31,083,31174,Echarri
31,084,31820,Etxarri-Aranatz
31,085,31174,Etxauri
31,086,31192,Egüés
31,086,31486,Egüés
31,086,31620,Egüés
31,086,31621,Egüés
31,087,31744,Elgorriaga
31,088,31470,Noáin (Valle de Elorz)/Noain (Elortzibar)
31,088,31119,Noáin (Valle de Elorz)/Noain (Elortzibar)
31,088,31110,Noáin (Valle de Elorz)/Noain (Elortzibar)
31,089,31153,Enériz/Eneritz
31,090,31748,Eratsun
31,091,31829,Ergoiena
31,092,31638,Erro
31,092,31639,Erro
31,092,31694,Erro
31,092,31695,Erro
31,092,31696,Erro
31,092,31697,Erro
31,092,31699,Erro
31,093,31690,Ezcároz/Ezkaroze
31,094,31494,Eslava
31,095,31453,Esparza de Salazar/Espartza Zaraitzu
31,096,31228,Espronceda
31,097,31200,Estella-Lizarra
31,098,31630,Esteribar
31,098,31638,Esteribar
31,098,31639,Esteribar
31,098,31698,Esteribar
31,098,31699,Esteribar
31,099,31281,Etayo
31,100,31271,Eulate
31,101,31194,Ezcabarte
31,101,31799,Ezcabarte
31,102,31749,Ezkurra
31,102,31794,Ezkurra
31,103,31491,Ezprogui
31,103,31492,Ezprogui
31,104,31370,Falces
31,105,31593,Fitero
31,106,31512,Fontellas
31,107,31360,Funes
31,108,31510,Fustiñana
31,109,31191,Galar
31,110,31493,Gallipienzo/Galipentzu
31,111,31451,Gallués/Galoze
31,112,31692,Garaioa
31,113,31414,Garde
31,114,31395,Garínoain
31,115,31693,Garralda
31,116,31227,Genevilla
31,117,31754,Goizueta
31,118,31172,Goñi
31,119,31452,Güesa/Gorza
31,120,31175,Guesálaz/Gesalatz
31,120,31176,Guesálaz/Gesalatz
31,120,31291,Guesálaz/Gesalatz
31,121,31174,Guirguillano
31,121,31291,Guirguillano
31,122,31620,Huarte/Uharte
31,123,31840,Uharte-Arakil
31,124,31473,Ibargoiti
31,124,31472,Ibargoiti
31,125,31241,Igúzquiza
31,125,31243,Igúzquiza
31,126,31867,Imotz
31,126,31869,Imotz
31,127,31849,Irañeta
31,128,31417,Isaba/Izaba
31,129,31745,Ituren
31,130,31810,Iturmendi
31,131,31172,Iza/Itza
31,131,31892,Iza/Itza
31,131,31867,Iza/Itza
31,131,31170,Iza/Itza
31,131,31868,Iza/Itza
31,132,31421,Izagaondoa
31,133,31689,Izalzu/Itzaltzu
31,134,31691,Jaurrieta
31,135,31409,Javier
31,135,31411,Javier
31,136,31193,Juslapeña
31,136,31194,Juslapeña
31,136,31892,Juslapeña
31,137,31753,Beintza-Labaien
31,138,31830,Lakuntza
31,139,31283,Lana
31,140,31798,Lantz
31,141,31227,Lapoblación
31,142,31251,Larraga
31,143,31270,Larraona
31,144,31877,Larraun
31,144,31878,Larraun
31,144,31879,Larraun
31,144,31891,Larraun
31,145,31588,Lazagurría
31,146,31460,Leache
31,147,31133,Legarda
31,148,31281,Legaria
31,149,31880,Leitza
31,150,31494,Leoz/Leotz
31,150,31395,Leoz/Leotz
31,151,31494,Lerga
31,152,31260,Lerín
31,153,31770,Lesaka
31,153,31789,Lesaka
31,154,31177,Lezáun
31,155,31487,Liédena
31,156,31485,Lizoáin-Arriasgoiti
31,156,31482,Lizoáin-Arriasgoiti
31,156,31483,Lizoáin-Arriasgoiti
31,156,31484,Lizoáin-Arriasgoiti
31,157,31580,Lodosa
31,158,31438,Lónguida/Longida
31,158,31439,Lónguida/Longida
31,158,31481,Lónguida/Longida
31,159,31440,Lumbier
31,160,31243,Luquin
31,161,31130,Mañeru
31,162,31227,Marañón
31,163,31340,Marcilla
31,164,31382,Mélida
31,165,31587,Mendavia
31,166,31282,Mendaza
31,166,31219,Mendaza
31,167,31150,Mendigorría
31,168,31241,Metauten
31,169,31320,Milagro
31,170,31219,Mirafuentes
31,171,31253,Miranda de Arga
31,171,31523,Miranda de Arga
31,172,31471,Monreal/Elo
31,173,31522,Monteagudo
31,174,31264,Morentin
31,175,31219,Mues
31,176,31521,Murchante
31,177,31280,Murieta
31,178,31391,Murillo el Cuende
31,178,31383,Murillo el Cuende
31,178,31315,Murillo el Cuende
31,179,31313,Murillo el Fruto
31,180,31152,Muruzábal
31,181,31450,Navascués/Nabaskoze
31,181,31451,Navascués/Nabaskoze
31,181,31454,Navascués/Nabaskoze
31,182,31282,Nazar
31,183,31151,Obanos
31,184,31281,Oco
31,185,31680,Ochagavía/Otsagabia
31,186,31799,Odieta
31,186,31867,Odieta
31,187,31751,Oitz
31,188,31799,Olaibar
31,189,31809,Olazti/Olazagutía
31,190,31281,Olejua
31,191,31390,Olite/Erriberri
31,192,31395,Olóriz/Oloritz
31,192,31396,Olóriz/Oloritz
31,193,31170,Cendea de Olza/Oltza Zendea
31,193,31171,Cendea de Olza/Oltza Zendea
31,193,31173,Cendea de Olza/Oltza Zendea
31,194,31172,Ollo
31,195,31670,Orbaizeta
31,196,31671,Orbara
31,197,31395,Orísoain
31,198,31451,Oronz/Orontze
31,199,31439,Oroz-Betelu/Orotz-Betelu
31,200,31250,Oteiza
31,201,31008,Pamplona/Iruña
31,201,31016,Pamplona/Iruña
31,201,31015,Pamplona/Iruña
31,201,31014,Pamplona/Iruña
31,201,31012,Pamplona/Iruña
31,201,31011,Pamplona/Iruña
31,201,31009,Pamplona/Iruña
31,201,31007,Pamplona/Iruña
31,201,31006,Pamplona/Iruña
31,201,31005,Pamplona/Iruña
31,201,31004,Pamplona/Iruña
31,201,31003,Pamplona/Iruña
31,201,31002,Pamplona/Iruña
31,201,31001,Pamplona/Iruña
31,201,31010,Pamplona/Iruña
31,202,31350,Peralta/Azkoien
31,203,50686,Petilla de Aragón
31,204,31219,Piedramillera
31,205,31392,Pitillas
31,206,31100,Puente la Reina/Gares
31,207,31394,Pueyo
31,208,31550,Ribaforada
31,209,31454,Romanzado
31,210,31415,Roncal/Erronkari
31,211,31650,Orreaga/Roncesvalles
31,213,31747,Saldías
31,214,31175,Salinas de Oro/Jaitz
31,215,31570,San Adrián
31,216,31400,Sangüesa/Zangoza
31,216,31409,Sangüesa/Zangoza
31,217,31495,San Martín de Unx
31,219,31220,Sansol
31,220,31314,Santacara
31,221,31740,Doneztebe/Santesteban
31,222,31451,Sarriés/Sartze
31,223,31589,Sartaguda
31,224,31293,Sesma
31,225,31219,Sorlada
31,226,31791,Sunbilla
31,227,31300,Tafalla
31,228,31397,Tiebas-Muruarte de Reta
31,228,31398,Tiebas-Muruarte de Reta
31,229,31154,Tirapu
31,230,31219,Torralba del Río
31,230,31228,Torralba del Río
31,231,31229,Torres del Río
31,232,31500,Tudela
31,233,31522,Tulebras
31,234,31154,Ucar
31,235,31496,Ujué
31,236,31797,Ultzama
31,236,31799,Ultzama
31,237,31422,Unciti
31,237,31472,Unciti
31,238,31396,Unzué/Untzue
31,239,31711,Urdazubi/Urdax
31,239,31712,Urdazubi/Urdax
31,240,31810,Urdiain
31,241,31448,Urraul Alto
31,241,31454,Urraul Alto
31,242,31449,Urraul Bajo
31,242,31480,Urraul Bajo
31,242,31448,Urraul Bajo
31,243,31420,Urroz-Villa
31,244,31752,Urrotz
31,245,31416,Urzainqui/Urzainki
31,246,31133,Uterga
31,247,31418,Uztárroz/Uztarroze
31,248,31660,Luzaide/Valcarlos
31,248,31669,Luzaide/Valcarlos
31,249,31514,Valtierra
31,250,31780,Bera
31,250,31789,Bera
31,251,31230,Viana
31,252,31413,Vidángoz/Bidankoze
31,253,31174,Bidaurreta
31,254,31330,Villafranca
31,255,31242,Villamayor de Monjardín
31,256,31671,Hiriberri/Villanueva de Aezkoa
31,257,31132,Villatuerta
31,257,31292,Villatuerta
31,258,31610,Villava/Atarrabia
31,259,31790,Igantzi
31,260,31177,Valle de Yerri/Deierri
31,260,31292,Valle de Yerri/Deierri
31,260,31179,Valle de Yerri/Deierri
31,260,31176,Valle de Yerri/Deierri
31,260,31290,Valle de Yerri/Deierri
31,261,31410,Yesa
31,262,31174,Zabalza/Zabaltza
31,263,31746,Zubieta
31,264,31710,Zugarramurdi
31,265,31284,Zúñiga
31,901,31010,Barañain
31,902,31013,Berrioplano/Berriobeiti
31,902,31195,Berrioplano/Berriobeiti
31,903,31195,Berriozar
31,903,31013,Berriozar
31,904,31860,Irurtzun
31,905,31191,Beriáin
31,906,31160,Orkoien
31,907,31180,Zizur Mayor/Zizur Nagusia
31,908,31870,Lekunberri
32,001,32690,Allariz
32,001,32660,Allariz
32,001,32664,Allariz
32,001,32665,Allariz
32,001,32666,Allariz
32,001,32667,Allariz
32,001,32668,Allariz
32,001,32669,Allariz
32,002,32980,Amoeiro
32,002,32172,Amoeiro
32,002,32170,Amoeiro
32,002,32171,Amoeiro
32,003,32417,"Arnoia, A"
32,004,32520,Avión
32,005,32632,Baltar
32,005,32633,Baltar
32,005,32646,Baltar
32,006,32849,Bande
32,006,32840,Bande
32,006,32859,Bande
32,006,32891,Bande
32,006,32847,Bande
32,006,32845,Bande
32,006,32846,Bande
32,006,32848,Bande
32,007,32592,Baños de Molgas
32,007,32701,Baños de Molgas
32,007,32702,Baños de Molgas
32,007,32704,Baños de Molgas
32,007,32705,Baños de Molgas
32,008,32890,Barbadás
32,008,32940,Barbadás
32,008,32920,Barbadás
32,008,32005,Barbadás
32,008,32002,Barbadás
32,008,32930,Barbadás
32,009,32300,"Barco de Valdeorras, O"
32,009,32313,"Barco de Valdeorras, O"
32,009,32314,"Barco de Valdeorras, O"
32,009,32315,"Barco de Valdeorras, O"
32,009,32317,"Barco de Valdeorras, O"
32,009,32318,"Barco de Valdeorras, O"
32,010,32431,Beade
32,010,32432,Beade
32,011,32520,Beariz
32,012,32632,"Blancos, Os"
32,012,32634,"Blancos, Os"
32,013,32514,Boborás
32,013,32520,Boborás
32,013,32521,Boborás
32,013,32522,Boborás
32,013,32523,Boborás
32,013,32524,Boborás
32,013,32525,Boborás
32,013,32526,Boborás
32,013,32530,Boborás
32,013,32512,Boborás
32,014,32812,"Bola, A"
32,015,32357,"Bolo, O"
32,015,32375,"Bolo, O"
32,015,32374,"Bolo, O"
32,015,32372,"Bolo, O"
32,015,32373,"Bolo, O"
32,016,32644,Calvos de Randín
32,016,32645,Calvos de Randín
32,016,32646,Calvos de Randín
32,016,32647,Calvos de Randín
32,016,32648,Calvos de Randín
32,017,32334,Carballeda de Valdeorras
32,017,32339,Carballeda de Valdeorras
32,017,32338,Carballeda de Valdeorras
32,017,32337,Carballeda de Valdeorras
32,017,32335,Carballeda de Valdeorras
32,017,32330,Carballeda de Valdeorras
32,017,32329,Carballeda de Valdeorras
32,017,32336,Carballeda de Valdeorras
32,018,32412,Carballeda de Avia
32,018,32413,Carballeda de Avia
32,018,32416,Carballeda de Avia
32,018,32433,Carballeda de Avia
32,018,32434,Carballeda de Avia
32,019,32513,"Carballiño, O"
32,019,32574,"Carballiño, O"
32,019,32534,"Carballiño, O"
32,019,32515,"Carballiño, O"
32,019,32511,"Carballiño, O"
32,019,32510,"Carballiño, O"
32,019,32500,"Carballiño, O"
32,019,32516,"Carballiño, O"
32,020,32820,Cartelle
32,020,32821,Cartelle
32,020,32822,Cartelle
32,020,32823,Cartelle
32,020,32824,Cartelle
32,020,32825,Cartelle
32,020,32826,Cartelle
32,021,32591,Castrelo do Val
32,021,32626,Castrelo do Val
32,021,32625,Castrelo do Val
32,021,32612,Castrelo do Val
32,021,32624,Castrelo do Val
32,022,32430,Castrelo de Miño
32,023,32760,Castro Caldelas
32,023,32764,Castro Caldelas
32,023,32766,Castro Caldelas
32,023,32768,Castro Caldelas
32,023,32769,Castro Caldelas
32,023,32774,Castro Caldelas
32,023,32794,Castro Caldelas
